,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,number,street,city,district,postcode,latGold,lonGold
1150,710,710,710,245,AVENIDA VATICANO,SAO PAULO,RAPOSO TAVARES,,-23.602508,-46.795054
1151,8767,8767,8767,536,MANGUARI,SAO PAULO,VILA MARIA,,-23.522063,-46.582383
1152,1664,1664,1664,1164,YOSHIMARA MINAMOTO,SAO PAULO,JARDIM SAO LUIS,,-23.653067,-46.751258
1153,909,909,909,1621,ANTONIO MACHADO SANTANNA,SAO PAULO,CIDADE DUTRA,,-23.725571,-46.710554
1154,6252,6252,6252,515,RUA JOSE ANTONIO VALADARES,SAO PAULO,SACOMA,,-23.645944,-46.590909
1155,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
1156,737,737,737,128,RUA JACOB ROSCHEL CHRISTE,SAO PAULO,PARELHEIROS,,-23.80539,-46.737866
1157,5724,5724,5724,3754,AVENIDA PADRE ARLINDO VIEIRA,SAO PAULO,SACOMA,,-23.647796,-46.613116
1158,4809,4809,4809,       335,TOMAS DE NORONHA,SAO PAULO,BRASILANDIA,,-23.450046,-46.680993
1159,11582,11582,11582,        87,MANUEL FELIX DE LIMA,SAO PAULO,JARDIM HELENA,,-23.478051,-46.384025
1160,9240,9240,9240,      6680,SEZEFREDO FAGUNDES,SAO PAULO,TREMEMBE,,-23.427694,-46.593913
1161,794,794,794,512,RUA VISCONDE DE MONTE ALEGRE,SAO PAULO,PARELHEIROS,,-23.831147,-46.710833
1162,6931,6931,6931,62,LUIS JULIANI,SAO PAULO,SAPOPEMBA,,-23.621315,-46.511001
1163,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
1164,11478,11478,11478,160,RUA NOVA BELEM,SAO PAULO,ITAIM PAULISTA,,-23.51482,-46.375787
1165,5028,5028,5028,153,JOAO LANG,SAO PAULO,PARELHEIROS,,-23.867688,-46.652727
1166,1969,1969,1969,       152,JOSE RUFINO DONA SILVA,SAO PAULO,CIDADE DUTRA,,-23.709072,-46.686514
1167,3228,3228,3228,101,PIRAPORA,SAO PAULO,ANHANGUERA,,-23.427349,-46.798978
1168,5780,5780,5780,223,RUA PAULO DE MORAIS,SAO PAULO,CURSINO,,-23.633399,-46.611318
1169,9231,9231,9231,413,RUA FLOR DE OURO,SAO PAULO,JACANA,,-23.453014,-46.571011
1170,11216,11216,11216,S/N,RUA JULIO GOUVEIA,SAO PAULO,GUAIANASES,,-23.566459,-46.393412
1171,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
1172,1972,1972,1972,180,RUA DOUTOR FRANCISCO LOUREIRO,SAO PAULO,CIDADE DUTRA,,-23.719513,-46.679341
1173,5731,5731,5731,       512,CALOGERO CALIA,SAO PAULO,CURSINO,,-23.62589,-46.622491
1174,203,203,203,101,RUA ENRIQUE AMORIM,SAO PAULO,PARELHEIROS,,-23.867041,-46.75333
1175,8848,8848,8848,929,RUA ATALIBA VIEIRA,SAO PAULO,VILA MEDEIROS,,-23.489428,-46.584493
1176,8959,8959,8959,4215,AVENIDA MORVAN DIAS DE FIGUEIREDO,SAO PAULO,VILA MARIA,,-23.514886,-46.556889
1177,710,710,710,245,AVENIDA VATICANO,SAO PAULO,RAPOSO TAVARES,,-23.602508,-46.795054
1178,7480,7480,7480,80,RUA DOS LIRIOS,SAO PAULO,IGUATEMI,,-23.62333,-46.41622
1179,3445,3445,3445,30,RUA GERTRUDES CUNHA,SAO PAULO,RIO PEQUENO,,-23.576325,-46.758506
1180,6530,6530,6530,100,CACHOEIRA SAO BENEDITO,SAO PAULO,SAO LUCAS,,-23.613262,-46.535866
1181,2083,2083,2083,563,RUA JOAO GOMES BATISTA,SAO PAULO,CIDADE ADEMAR,,-23.659991,-46.669436
1182,5033,5033,5033,9953,ESTRADA DE ITAQUAQUECETUBA,SAO PAULO,GRAJAU,,-23.773352,-46.645842
1183,4472,4472,4472,       950,MIGUEL RIBAS,SAO PAULO,JARAGUA,,-23.442737,-46.753115
1184,8104,8104,8104,       149,LASAR SEGALL,SAO PAULO,CASA VERDE,,-23.482366,-46.656764
1185,9112,9112,9112,1410,AVENIDA FRANCISCO MACHADO DONA SILVA,SAO PAULO,CACHOEIRINHA,,-23.455543,-46.654659
1186,7011,7011,7011,400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,SAO RAFAEL,,-23.633406,-46.468582
1187,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
1188,9584,9584,9584,       250,JACINTO FERREIRA,SAO PAULO,CIDADE LIDER,,-23.565265,-46.479864
1189,10353,10353,10353,         6,ITATINGUI,SAO PAULO,LAJEADO,,-23.532482,-46.415498
1190,6252,6252,6252,515,RUA JOSE ANTONIO VALADARES,SAO PAULO,SACOMA,,-23.645944,-46.590909
1191,3632,3632,3632,37,CAPELA DE SANTANA,SAO PAULO,JAGUARA,,-23.510611,-46.760472
1192,2003,2003,2003,296,RUA BEIJUI,SAO PAULO,CAMPO GRANDE,,-23.668089,-46.692704
1193,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
1194,9237,9237,9237,100,CRISANTEMO,SAO PAULO,TREMEMBE,,-23.431378,-46.573848
1195,1713,1713,1713,20,CATARINENSES,SAO PAULO,CAMPO LIMPO,,-23.62949,-46.744157
1196,6941,6941,6941,1754,RUA BATISTA FERGUSIO,SAO PAULO,SAPOPEMBA,,-23.625387,-46.505204
1197,5029,5029,5029,19,RUA MANOEL DONA COSTA CAPANEMA,SAO PAULO,PARELHEIROS,,-23.878914,-46.63997
1198,9215,9215,9215,       583,JOSE FIGLIOLINI,SAO PAULO,JACANA,,-23.459418,-46.575477
1199,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
1200,8563,8563,8563,419,RUA SANTA VIRGINIA,SAO PAULO,TATUAPE,,-23.53151,-46.570495
1201,8995,8995,8995,118,RUA MALACACHETA,SAO PAULO,CANGAIBA,,-23.511656,-46.546103
1202,203,203,203,101,RUA ENRIQUE AMORIM,SAO PAULO,PARELHEIROS,,-23.867041,-46.75333
1203,3468,3468,3468,       335,ARTUR NEIVA,SAO PAULO,RIO PEQUENO,,-23.564842,-46.746064
1204,3828,3828,3828,255,AVENIDA ARRUDA BOTELHO,SAO PAULO,ALTO DE PINHEIROS,,-23.548989,-46.716736
1205,6941,6941,6941,1754,RUA BATISTA FERGUSIO,SAO PAULO,SAPOPEMBA,,-23.625387,-46.505204
1206,776,776,776,2000,AVENIDA TAQUANDAVA,SAO PAULO,JARDIM ANGELA,,-23.729555,-46.766085
1207,9573,9573,9573,227,ANTONIO DE MATOS,SAO PAULO,SAO MATEUS,,-23.59113,-46.480811
1208,3842,3842,3842,2001,AVENIDA DIOGENES RIBEIRO DE LIMA,SAO PAULO,ALTO DE PINHEIROS,,-23.543155,-46.71589
1209,7724,7724,7724,1304,MUNIZ DE SOUSA,SAO PAULO,LIBERDADE,,-23.573232,-46.63028
1210,9242,9242,9242,SN,ENGENHEIRO ANTONIO DE TOLEDO,SAO PAULO,TREMEMBE,,-23.420512,-46.590798
1211,9640,9640,9640,31,EBAUBA,SAO PAULO,PENHA,,-23.534756,-46.495143
1212,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
1213,6941,6941,6941,1754,RUA BATISTA FERGUSIO,SAO PAULO,SAPOPEMBA,,-23.625387,-46.505204
1214,6348,6348,6348,S/N,AVENIDA MARGINAL COM RUA BARBINOS,SAO PAULO,SACOMA,,-23.622982,-46.583078
1215,5677,5677,5677,88,RUA DOUTOR NOGUEIRA MARTINS,SAO PAULO,SAUDE,,-23.613846,-46.630882
1216,9621,9621,9621,850,AVENIDA WALDEMAR TIETZ,SAO PAULO,ARTUR ALVIM,,-23.549736,-46.485647
1217,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
1218,895,895,895,1100,CORNELIO DOPPER,SAO PAULO,GRAJAU,,-23.755092,-46.698097
1219,10048,10048,10048,466,RUA RAIMUNDO GONCALVES FERREIRA,SAO PAULO,ITAQUERA,,-23.529204,-46.462889
1220,5725,5725,5725,148,RUA JACAPE,SAO PAULO,CURSINO,,-23.635221,-46.628789
1221,11582,11582,11582,        87,MANUEL FELIX DE LIMA,SAO PAULO,JARDIM HELENA,,-23.478051,-46.384025
1222,5336,5336,5336,        68,RIO GRANDE DO NORTE,SAO PAULO,CIDADE ADEMAR,,-23.673437,-46.644226
1223,836,836,836,294,RIO SAO NICOLAU,SAO PAULO,GRAJAU,,-23.775631,-46.703094
1224,7573,7573,7573,894,RUA FRANCISCO JOSE VIANA,SAO PAULO,CIDADE TIRADENTES,,-23.611801,-46.396406
1225,8081,8081,8081,S/N,RUA VASCO CINQUINI,SAO PAULO,SANTANA,,-23.503808,-46.636087
1226,9750,9750,9750,221,GUIRAACANGATARA,SAO PAULO,CANGAIBA,,-23.498467,-46.527249
1227,10021,10021,10021,325,RUA ARRAIAL DONA ANTA,SAO PAULO,PARQUE DO CARMO,,-23.557626,-46.462257
1228,4591,4591,4591,59,AGUIA,SAO PAULO,JARAGUA,,-23.427248,-46.729381
1229,5257,5257,5257,      1114,SANTO AFONSO,SAO PAULO,CIDADE ADEMAR,,-23.687771,-46.646495
1230,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
1231,4000,4000,4000,100,RUA ATALAIA,SAO PAULO,PERDIZES,,-23.545982,-46.675974
1232,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
1233,7041,7041,7041,       602,AUGUSTIN LUBERTI,SAO PAULO,SAPOPEMBA,,-23.617403,-46.487936
1234,9237,9237,9237,100,CRISANTEMO,SAO PAULO,TREMEMBE,,-23.431378,-46.573848
1235,1400,1400,1400,S/N,RUA SIMAO DE LEMOS,SAO PAULO,JARDIM SAO LUIS,,-23.667429,-46.740332
1236,203,203,203,101,RUA ENRIQUE AMORIM,SAO PAULO,PARELHEIROS,,-23.867041,-46.75333
1237,10548,10548,10548,270,RUA AVINHADO,SAO PAULO,VILA CURUCA,,-23.517369,-46.425192
1238,3547,3547,3547,S/N,AVENIDA DAS NACOES UNIDAS,SAO PAULO,VILA LEOPOLDINA,,-23.532532,-46.746892
1239,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
1240,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
1241,7823,7823,7823,100,VIADUTO JACAREI,SAO PAULO,REPUBLICA,,-23.550975,-46.640754
1242,4199,4199,4199,62,MANOEL DE SOUZA AZEVEDO,SAO PAULO,FREGUESIA DO O,,-23.472125,-46.701857
1243,946,946,946,233,RUA HENRIQUE MUZZIO,SAO PAULO,GRAJAU,,-23.786954,-46.684709
1244,9845,9845,9845,        20,CRUZ DE MINAS,SAO PAULO,PONTE RASA,,-23.515093,-46.495104
1245,5752,5752,5752,SN,PROFESSOR ARTUR PRIMAVESI,SAO PAULO,SACOMA,,-23.643993,-46.608886
1246,964,964,964,SN,DO BARRO BRANCO,SAO PAULO,GRAJAU,,-23.766957,-46.680627
1247,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
1248,3312,3312,3312,553/557,RUA RUI AMARAL LEMOS,SAO PAULO,RIO PEQUENO,,-23.567521,-46.765718
1249,5605,5605,5605,455,RUA DOMICIANO LEITE RIBEIRO,SAO PAULO,JABAQUARA,,-23.641833,-46.632102
1250,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
1251,9208,9208,9208,03,TAMON,SAO PAULO,TREMEMBE,,-23.429874,-46.584243
1252,4427,4427,4427,300,RUA CONSTANTINO PALUMBO,SAO PAULO,ANHANGUERA,,-23.445508,-46.790568
1253,5033,5033,5033,9953,ESTRADA DE ITAQUAQUECETUBA,SAO PAULO,GRAJAU,,-23.773352,-46.645842
1254,203,203,203,101,RUA ENRIQUE AMORIM,SAO PAULO,PARELHEIROS,,-23.867041,-46.75333
1255,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
1256,6530,6530,6530,100,CACHOEIRA SAO BENEDITO,SAO PAULO,SAO LUCAS,,-23.613262,-46.535866
1257,1174,1174,1174,672,AVENIDA DOM RODRIGO SANCHES,SAO PAULO,CAPAO REDONDO,,-23.661276,-46.78593
1258,1162,1162,1162,25,RUA ABILIO CESAR,SAO PAULO,JARDIM ANGELA,,-23.678469,-46.776548
1259,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
1260,3805,3805,3805,215,AVENIDA CORIFEU AZEVEDO MARQUES,SAO PAULO,BUTANTA,,-23.570057,-46.716917
1261,1926,1926,1926,89,RUA JAIME SCHUNK BRANCO,SAO PAULO,SOCORRO,,-23.666651,-46.711244
1262,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
1263,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
1264,7495,7495,7495,8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,IGUATEMI,,-23.622459,-46.413492
1265,8426,8426,8426,828,RUA FIDELIS PAPINI,SAO PAULO,VILA PRUDENTE,,-23.57935,-46.574838
1266,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
1267,2201,2201,2201,6,RUA FRANCISCO REBOLO,SAO PAULO,MORUMBI,,-23.602162,-46.699258
1268,11582,11582,11582,        87,MANUEL FELIX DE LIMA,SAO PAULO,JARDIM HELENA,,-23.478051,-46.384025
1269,821,821,821,2,PAVAO REAL,SAO PAULO,PARELHEIROS,,-23.767012,-46.720856
1270,10718,10718,10718,81,ANTONIO XAVIER,SAO PAULO,JARDIM HELENA,,-23.475623,-46.427649
1271,7495,7495,7495,8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,IGUATEMI,,-23.622459,-46.413492
1272,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
1273,807,807,807,610,VINCENZO NERITI,SAO PAULO,PARELHEIROS,,-23.823801,-46.704781
1274,11260,11260,11260,86,GIBOIUCUS,SAO PAULO,LAJEADO,,-23.542997,-46.395451
1275,2094,2094,2094,575,RUA BRAGANCA PAULISTA,SAO PAULO,SANTO AMARO,,-23.641702,-46.715356
1276,3262,3262,3262,68,RUA PEDRO ALEXANDRINO SOARES,SAO PAULO,RAPOSO TAVARES,,-23.581723,-46.789091
1277,720,720,720,S/N,SINFONIA MILITAR TRAV H,SAO PAULO,PARELHEIROS,,-23.803575,-46.764608
1278,10512,10512,10512,S/N,RUA DENER,SAO PAULO,VILA JACUI,,-23.483985,-46.458149
1279,6941,6941,6941,1754,RUA BATISTA FERGUSIO,SAO PAULO,SAPOPEMBA,,-23.625387,-46.505204
1280,808,808,808,,RUA BELEM,SAO PAULO,PARELHEIROS,,-23.826053,-46.700713
1281,3958,3958,3958,727,RUA JOAO MOURA,SAO PAULO,JARDIM PAULISTA,,-23.559189,-46.678573
1282,4139,4139,4139,222,ANTONIO PEREIRA SANTOS,SAO PAULO,PONTE RASA,,-23.47518,-46.726262
1283,4118,4118,4118,225,RUA JOSE ALBANO,SAO PAULO,PIRITUBA,,-23.484744,-46.721
1284,11582,11582,11582,        87,MANUEL FELIX DE LIMA,SAO PAULO,JARDIM HELENA,,-23.478051,-46.384025
1285,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
1286,9237,9237,9237,100,CRISANTEMO,SAO PAULO,TREMEMBE,,-23.431378,-46.573848
1287,7485,7485,7485,73,GIOVANNI MOSEL,SAO PAULO,IGUATEMI,,-23.614535,-46.416337
1288,728,728,728,1414,RUA JUSA DO,SAO PAULO,PARELHEIROS,,-23.821185,-46.749788
1289,4138,4138,4138,950,JOAO TONIOLO DOUTOR,SAO PAULO,PIRITUBA,,-23.480851,-46.713191
1290,7399,7399,7399,1,RUA CINIRA POLONIO,SAO PAULO,SAO RAFAEL,,-23.619916,-46.455675
1291,9962,9962,9962,49,BATUIRA DO CAMPO,SAO PAULO,ERMELINO MATARAZZO,,-23.478662,-46.494123
1292,7366,7366,7366,19,RUA GODOY BUENO,SAO PAULO,SAO RAFAEL,,-23.63415,-46.445055
1293,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
1294,947,947,947,34,ERWIN FUHRMANN,SAO PAULO,GRAJAU,,-23.785038,-46.684094
1295,9234,9234,9234,262,AUGUSTO RODRIGUES,SAO PAULO,TREMEMBE,,-23.438411,-46.577439
1296,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
1297,5204,5204,5204,35,DOUTOR ALEXANDRE KALIL YAZBEK,SAO PAULO,PEDREIRA,,-23.709389,-46.641856
1298,888,888,888,1,FRANCESCO BARTOLOZZI,SAO PAULO,GRAJAU,,-23.745526,-46.704421
1299,9750,9750,9750,221,GUIRAACANGATARA,SAO PAULO,CANGAIBA,,-23.498467,-46.527249
1300,1946,1946,1946,238,FRANCISCO MENDES,SAO PAULO,SOCORRO,,-23.67025,-46.709448
1301,7482,7482,7482,SN,RUA TAURO,SAO PAULO,IGUATEMI,,-23.612782,-46.423303
1302,3267,3267,3267,       491,JOAQUIM LAPAS VEIGA,SAO PAULO,RAPOSO TAVARES,,-23.579821,-46.778248
1303,5770,5770,5770,35,RUA GIOVANNI BRACELLI,SAO PAULO,SACOMA,,-23.644653,-46.599016
1304,203,203,203,101,RUA ENRIQUE AMORIM,SAO PAULO,PARELHEIROS,,-23.867041,-46.75333
1305,1633,1633,1633,5535,AVENIDA ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA,SAO PAULO,RAPOSO TAVARES,,-23.600089,-46.77573
1306,211,211,211,SN,RUA JANE VANINE CAPOZI,SAO PAULO,PARELHEIROS,,-23.86868,-46.679316
1307,2128,2128,2128,993-A,RUA VERBO DIVINO,SAO PAULO,SANTO AMARO,,-23.633625,-46.705267
1308,8923,8923,8923,       401,ARON MASTER,SAO PAULO,VILA MEDEIROS,,-23.492755,-46.567423
1309,204,204,204,2,BENEDITO SCHUNCK,SAO PAULO,MARSILAC,,-23.880401,-46.741814
1310,5028,5028,5028,153,JOAO LANG,SAO PAULO,PARELHEIROS,,-23.867688,-46.652727
1311,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
1312,1919,1919,1919,525,RUA ENGENHEIRA ALBERTO KUHZMANN,SAO PAULO,SOCORRO,,-23.687117,-46.711382
1313,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
1314,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
1315,4711,4711,4711,18,ANTONIO INACIO TORRES,SAO PAULO,JARAGUA,,-23.431622,-46.711331
1316,5297,5297,5297,20,RUA ARQUITETO FELIPE JOAQUIM JUNIOR,SAO PAULO,CIDADE ADEMAR,,-23.669799,-46.646257
1317,810,810,810,913,PIRAJU,SAO PAULO,PARELHEIROS,,-23.803346,-46.724973
1318,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
1319,4598,4598,4598,160,RUA JULIO DE OLIVEIRA,SAO PAULO,PERUS,,-23.403575,-46.738554
1320,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
1321,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
1322,3469,3469,3469,1586,AVENIDA NOSSA SENHORA DONA ASSUNCAO,SAO PAULO,RIO PEQUENO,,-23.564166,-46.746145
1323,11469,11469,11469,25,RUA PAULO MARTINS GARRO,SAO PAULO,ITAIM PAULISTA,,-23.49653,-46.38737
1324,10721,10721,10721,2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,JARDIM HELENA,,-23.474758,-46.424325
1325,10012,10012,10012,1195,AVENIDA ADRIANO BERTOZZI,SAO PAULO,PARQUE DO CARMO,,-23.574839,-46.455384
1326,9137,9137,9137,96,RUA FREDERICO ESTEBAN JR,SAO PAULO,TREMEMBE,,-23.446779,-46.613172
1327,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
1328,1763,1763,1763,1355,RUA ITAPAIUNA,SAO PAULO,VILA ANDRADE,,-23.63172,-46.72756
1329,7746,7746,7746,257,BAHIA,SAO PAULO,CONSOLACAO,,-23.545298,-46.65963
1330,1917,1917,1917,205,AVENIDA INACIO CUNHA LEME,SAO PAULO,SOCORRO,,-23.690515,-46.711814
1331,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
1332,5300,5300,5300,356,RUA JOSE ESTEVAO DE MAGALHAES,SAO PAULO,JABAQUARA,,-23.658776,-46.650192
1333,7485,7485,7485,73,GIOVANNI MOSEL,SAO PAULO,IGUATEMI,,-23.614535,-46.416337
1334,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
1335,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
1336,6393,6393,6393,46,FRANCISCO REBELO,SAO PAULO,VILA PRUDENTE,,-23.60661,-46.565459
1337,9425,9425,9425,125,OLGA FADEL ABARCA,SAO PAULO,CIDADE LIDER,,-23.571032,-46.502739
1338,7868,7868,7868,578,CORONEL DIOGO,SAO PAULO,VILA MARIANA,,-23.578258,-46.622274
1339,10032,10032,10032,432,SAO GONCALO DO PIAUI,SAO PAULO,ITAQUERA,,-23.547363,-46.459618
1340,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
1341,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
1342,7069,7069,7069,162,ERNESTO DUPRAT CORONEL,SAO PAULO,SAO MATEUS,,-23.592996,-46.488215
1343,10721,10721,10721,2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,JARDIM HELENA,,-23.474758,-46.424325
1344,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
1345,9681,9681,9681,200,RUA PADRE JERONIMO MACHADO,SAO PAULO,ARTUR ALVIM,,-23.54335,-46.480033
1346,10123,10123,10123,51,RUA ANGELO ANDRADE,SAO PAULO,ITAQUERA,,-23.543178,-46.440311
1347,6534,6534,6534,19,IGARAPE FLORES,SAO PAULO,SAO LUCAS,,-23.613306,-46.532487
1348,881,881,881,410,RUA DOUTOR ARMANDO FAJARDO,SAO PAULO,GRAJAU,,-23.756746,-46.704453
1349,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
1350,8911,8911,8911,554,AVENIDA JARDIM JAPAO,SAO PAULO,VILA MEDEIROS,,-23.485448,-46.578646
1351,8092,8092,8092,114,RUA GRACIANO ALTIERI,SAO PAULO,CASA VERDE,,-23.493773,-46.660991
1352,720,720,720,S/N,SINFONIA MILITAR TRAV H,SAO PAULO,PARELHEIROS,,-23.803575,-46.764608
1353,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
1354,7012,7012,7012,45,PRAÇA PIRES RODOVALHO,SAO PAULO,SAO RAFAEL,,-23.633767,-46.467229
1355,3632,3632,3632,37,CAPELA DE SANTANA,SAO PAULO,JAGUARA,,-23.510611,-46.760472
1356,4511,4511,4511,       437,JACINTHO PEREIRA,SAO PAULO,JARAGUA,,-23.452405,-46.728528
1357,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
1358,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
1359,5033,5033,5033,9953,ESTRADA DE ITAQUAQUECETUBA,SAO PAULO,GRAJAU,,-23.773352,-46.645842
1360,9559,9559,9559,100,RUA BENTO TEIXEIRA,SAO PAULO,CIDADE LIDER,,-23.564311,-46.493298
1361,9997,9997,9997,313,JAPICHAUA,SAO PAULO,VILA JACUI,,-23.481621,-46.470061
1362,1035,1035,1035,1100,AVENIDA MANUEL ALVES SOARES,SAO PAULO,CIDADE DUTRA,,-23.727802,-46.683158
1363,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
1364,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
1365,5033,5033,5033,9953,ESTRADA DE ITAQUAQUECETUBA,SAO PAULO,GRAJAU,,-23.773352,-46.645842
1366,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
1367,5033,5033,5033,9953,ESTRADA DE ITAQUAQUECETUBA,SAO PAULO,GRAJAU,,-23.773352,-46.645842
1368,946,946,946,233,RUA HENRIQUE MUZZIO,SAO PAULO,GRAJAU,,-23.786954,-46.684709
1369,732,732,732,550,AMERICO COXA,SAO PAULO,PARELHEIROS,,-23.817135,-46.732434
1370,9187,9187,9187,100,ALFEU DE ALCANTARA MONTEIRO,SAO PAULO,JACANA,,-23.455375,-46.58083
1371,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
1372,1588,1588,1588,333,RUA ENGENHEIRO HUGO TAKAHASHI,SAO PAULO,RAPOSO TAVARES,,-23.602643,-46.786232
1373,5618,5618,5618,      1081,CECI,SAO PAULO,SAUDE,,-23.618969,-46.650461
1374,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
1375,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
1376,8061,8061,8061,148,RUA WALDEMAR MARTINS,SAO PAULO,CASA VERDE,,-23.499182,-46.648773
1377,11600,11600,11600,809,RUA VALDOMIRO GONZAGA SILVA,SAO PAULO,ITAIM PAULISTA,,-23.491152,-46.374158
1378,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
1379,8690,8690,8690,02,SALVADOR DE LIMA,SAO PAULO,TATUAPE,,-23.537023,-46.562551
1380,6252,6252,6252,515,RUA JOSE ANTONIO VALADARES,SAO PAULO,SACOMA,,-23.645944,-46.590909
1381,11582,11582,11582,        87,MANUEL FELIX DE LIMA,SAO PAULO,JARDIM HELENA,,-23.478051,-46.384025
1382,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
1383,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
1384,8158,8158,8158,1746,RUA CONSELHEIRO MOREIRA DE BARROS,SAO PAULO,SANTANA,,-23.487658,-46.638335
1385,7495,7495,7495,8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,IGUATEMI,,-23.622459,-46.413492
1386,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
